,datetime,rtt
0,2019-05-03 19:26:55,169.512
1,2019-05-03 19:26:55,168.761
2,2019-05-03 19:26:55,171.652
3,2019-05-03 19:26:56,170.383
4,2019-05-03 19:26:56,168.800
5,2019-05-03 19:26:57,169.086
6,2019-05-03 19:26:57,171.574
7,2019-05-03 19:26:57,171.366
8,2019-05-03 19:26:58,171.251
9,2019-05-03 19:26:58,170.984
10,2019-05-03 19:26:58,171.192
11,2019-05-03 19:27:01,169.081
12,2019-05-03 19:27:01,169.508
13,2019-05-03 19:27:01,171.105
14,2019-05-03 19:27:03,169.124
15,2019-05-03 19:27:05,169.076
16,2019-05-03 19:27:05,168.762
17,2019-05-03 19:27:07,170.502
18,2019-05-03 19:27:07,170.879
19,2019-05-03 19:27:08,171.543
20,2019-05-03 19:27:08,172.151
21,2019-05-03 19:27:09,169.331
22,2019-05-03 19:27:11,168.753
23,2019-05-03 19:27:12,169.403
24,2019-05-03 19:27:12,169.748
25,2019-05-03 19:27:13,170.868
26,2019-05-03 19:27:15,170.778
27,2019-05-03 19:27:15,169.897
28,2019-05-03 19:27:16,169.404
29,2019-05-03 19:27:17,169.425
30,2019-05-03 19:27:17,171.340
31,2019-05-03 19:27:18,169.753
32,2019-05-03 19:27:18,171.475
33,2019-05-03 19:27:18,168.706
34,2019-05-03 19:27:19,170.547
35,2019-05-03 19:27:23,169.133
36,2019-05-03 19:27:25,170.934
37,2019-05-03 19:27:25,171.549
38,2019-05-03 19:27:26,168.724
39,2019-05-03 19:27:27,168.803
40,2019-05-03 19:27:29,169.155
41,2019-05-03 19:27:29,169.743
42,2019-05-03 19:27:31,170.522
43,2019-05-03 19:27:33,169.574
44,2019-05-03 19:27:34,171.214
45,2019-05-03 19:27:43,169.128
46,2019-05-03 19:27:46,170.914
47,2019-05-03 19:27:47,170.587
48,2019-05-03 19:27:53,169.450
49,2019-05-03 19:27:54,171.398
50,2019-05-03 19:27:55,171.814
51,2019-05-03 19:27:57,170.911
52,2019-05-03 19:27:57,169.160
53,2019-05-03 19:28:03,169.411
54,2019-05-03 19:28:03,170.060
55,2019-05-03 19:28:04,170.895
56,2019-05-03 19:28:06,169.183
57,2019-05-03 19:28:10,170.692
58,2019-05-03 19:28:12,169.010
59,2019-05-03 19:28:13,171.519
60,2019-05-03 19:28:14,169.468
61,2019-05-03 19:28:15,168.760
62,2019-05-03 19:28:15,170.531
63,2019-05-03 19:28:15,171.198
64,2019-05-03 19:28:17,170.504
65,2019-05-03 19:28:17,170.911
66,2019-05-03 19:28:18,170.949
67,2019-05-03 19:28:20,171.019
68,2019-05-03 19:28:22,171.079
69,2019-05-03 19:28:23,168.790
70,2019-05-03 19:28:23,170.841
71,2019-05-03 19:28:24,169.252
72,2019-05-03 19:28:25,171.643
73,2019-05-03 19:28:27,171.648
74,2019-05-03 19:28:27,170.986
75,2019-05-03 19:28:28,169.782
76,2019-05-03 19:28:30,170.004
77,2019-05-03 19:28:31,169.051
78,2019-05-03 19:28:32,168.732
79,2019-05-03 19:28:32,169.217
80,2019-05-03 19:28:34,169.167
81,2019-05-03 19:28:34,171.634
82,2019-05-03 19:28:35,171.516
83,2019-05-03 19:28:36,169.130
84,2019-05-03 19:28:37,169.991
85,2019-05-03 19:28:40,169.104
86,2019-05-03 19:28:42,169.126
87,2019-05-03 19:28:43,170.561
88,2019-05-03 19:28:43,168.909
89,2019-05-03 19:28:43,170.205
90,2019-05-03 19:28:44,169.108
91,2019-05-03 19:28:45,169.227
92,2019-05-03 19:28:45,169.091
93,2019-05-03 19:28:47,169.240
94,2019-05-03 19:28:47,170.888
95,2019-05-03 19:28:48,168.987
96,2019-05-03 19:28:49,168.780
97,2019-05-03 19:28:53,170.509
98,2019-05-03 19:28:57,170.866
99,2019-05-03 19:28:57,169.595
100,2019-05-03 19:28:58,170.678
101,2019-05-03 19:28:58,168.693
102,2019-05-03 19:29:02,171.575
103,2019-05-03 19:29:02,169.084
104,2019-05-03 19:29:03,169.178
105,2019-05-03 19:29:03,169.147
106,2019-05-03 19:29:06,171.030
107,2019-05-03 19:29:06,171.198
108,2019-05-03 19:29:07,169.811
109,2019-05-03 19:29:08,170.795
110,2019-05-03 19:29:08,170.775
111,2019-05-03 19:29:08,171.191
112,2019-05-03 19:29:09,171.773
113,2019-05-03 19:29:09,168.707
114,2019-05-03 19:29:13,169.082
115,2019-05-03 19:29:13,170.545
116,2019-05-03 19:29:14,170.598
117,2019-05-03 19:29:14,168.752
118,2019-05-03 19:29:15,171.209
119,2019-05-03 19:29:18,171.256
120,2019-05-03 19:29:19,171.083
121,2019-05-03 19:29:21,168.729
122,2019-05-03 19:29:23,169.094
123,2019-05-03 19:29:24,168.939
124,2019-05-03 19:29:26,169.225
125,2019-05-03 19:29:27,168.833
126,2019-05-03 19:29:27,170.607
127,2019-05-03 19:29:28,170.910
128,2019-05-03 19:29:28,169.200
129,2019-05-03 19:29:29,170.957
130,2019-05-03 19:29:31,169.417
131,2019-05-03 19:29:31,172.704
132,2019-05-03 19:29:32,168.753
133,2019-05-03 19:29:33,171.255
134,2019-05-03 19:29:34,170.913
135,2019-05-03 19:29:34,170.830
136,2019-05-03 19:29:35,171.347
137,2019-05-03 19:29:36,170.571
138,2019-05-03 19:29:38,171.292
139,2019-05-03 19:29:39,171.569
140,2019-05-03 19:29:39,170.515
141,2019-05-03 19:29:44,169.152
142,2019-05-03 19:29:46,168.743
143,2019-05-03 19:29:46,169.956
144,2019-05-03 19:29:46,171.379
145,2019-05-03 19:29:46,169.070
146,2019-05-03 19:29:49,169.774
147,2019-05-03 19:29:49,169.443
148,2019-05-03 19:29:51,169.095
149,2019-05-03 19:29:52,169.389
150,2019-05-03 19:29:53,169.516
151,2019-05-03 19:29:54,168.723
152,2019-05-03 19:29:56,170.110
153,2019-05-03 19:29:59,171.631
154,2019-05-03 19:30:07,170.599
155,2019-05-03 19:30:10,171.571
156,2019-05-03 19:30:10,168.846
157,2019-05-03 19:30:10,169.483
158,2019-05-03 19:30:11,169.257
159,2019-05-03 19:30:11,169.102
160,2019-05-03 19:30:13,169.306
161,2019-05-03 19:30:14,170.931
162,2019-05-03 19:30:14,168.789
163,2019-05-03 19:30:15,171.609
164,2019-05-03 19:30:18,170.906
165,2019-05-03 19:30:19,169.083
166,2019-05-03 19:30:21,171.641
167,2019-05-03 19:30:23,171.202
168,2019-05-03 19:30:24,171.686
169,2019-05-03 19:30:25,170.875
170,2019-05-03 19:30:26,169.196
171,2019-05-03 19:30:30,170.574
172,2019-05-03 19:30:32,170.494
173,2019-05-03 19:30:33,169.273
174,2019-05-03 19:30:35,170.956
175,2019-05-03 19:30:36,170.657
176,2019-05-03 19:30:37,168.780
177,2019-05-03 19:30:37,170.892
178,2019-05-03 19:30:37,169.188
179,2019-05-03 19:30:37,171.646
180,2019-05-03 19:30:39,170.518
181,2019-05-03 19:30:39,170.544
182,2019-05-03 19:30:40,170.620
183,2019-05-03 19:30:40,168.719
184,2019-05-03 19:30:41,170.712
185,2019-05-03 19:30:42,170.932
186,2019-05-03 19:30:42,170.525
187,2019-05-03 19:30:42,168.796
188,2019-05-03 19:30:44,168.759
189,2019-05-03 19:30:44,171.543
190,2019-05-03 19:30:44,168.731
191,2019-05-03 19:30:47,170.974
192,2019-05-03 19:30:47,170.136
193,2019-05-03 19:30:48,169.205
194,2019-05-03 19:30:50,169.789
195,2019-05-03 19:30:51,170.861
196,2019-05-03 19:30:51,168.739
197,2019-05-03 19:30:51,170.535
198,2019-05-03 19:30:54,170.519
199,2019-05-03 19:30:57,170.514
200,2019-05-03 19:30:57,169.726
201,2019-05-03 19:30:58,169.384
202,2019-05-03 19:30:58,171.203
203,2019-05-03 19:30:59,170.559
204,2019-05-03 19:30:59,169.079
205,2019-05-03 19:31:00,170.627
206,2019-05-03 19:31:00,171.682
207,2019-05-03 19:31:01,169.377
208,2019-05-03 19:31:04,171.187
209,2019-05-03 19:31:06,169.129
210,2019-05-03 19:31:07,168.953
211,2019-05-03 19:31:09,171.147
212,2019-05-03 19:31:10,169.130
213,2019-05-03 19:31:10,170.878
214,2019-05-03 19:31:12,169.108
215,2019-05-03 19:31:13,169.110
216,2019-05-03 19:31:15,171.322
217,2019-05-03 19:31:18,169.100
218,2019-05-03 19:31:19,170.046
219,2019-05-03 19:31:20,170.896
220,2019-05-03 19:31:20,171.218
221,2019-05-03 19:31:21,170.856
222,2019-05-03 19:31:21,170.338
223,2019-05-03 19:31:22,170.920
224,2019-05-03 19:31:25,169.180
225,2019-05-03 19:31:27,169.429
226,2019-05-03 19:31:27,170.549
227,2019-05-03 19:31:28,169.461
228,2019-05-03 19:31:32,171.460
229,2019-05-03 19:31:32,169.112
230,2019-05-03 19:31:33,169.428
231,2019-05-03 19:31:35,169.489
232,2019-05-03 19:31:35,169.130
233,2019-05-03 19:31:35,170.592
234,2019-05-03 19:31:36,170.868
235,2019-05-03 19:31:37,170.533
236,2019-05-03 19:31:38,170.898
237,2019-05-03 19:31:42,170.664
238,2019-05-03 19:31:43,168.792
239,2019-05-03 19:31:43,169.143
240,2019-05-03 19:31:44,171.230
241,2019-05-03 19:31:46,169.901
242,2019-05-03 19:31:52,168.921
243,2019-05-03 19:31:54,168.759
244,2019-05-03 19:31:55,170.576
245,2019-05-03 19:31:57,168.729
