,datetime,rtt
0,2019-05-03 19:26:55,167.954
1,2019-05-03 19:26:55,170.129
2,2019-05-03 19:26:57,170.108
3,2019-05-03 19:26:58,169.990
4,2019-05-03 19:27:01,167.968
5,2019-05-03 19:27:08,170.076
6,2019-05-03 19:27:08,170.249
7,2019-05-03 19:27:12,168.579
8,2019-05-03 19:27:15,168.583
9,2019-05-03 19:27:16,168.377
10,2019-05-03 19:27:17,170.179
11,2019-05-03 19:27:17,168.197
12,2019-05-03 19:27:18,168.579
13,2019-05-03 19:27:18,170.169
14,2019-05-03 19:27:25,170.533
15,2019-05-03 19:27:29,168.261
16,2019-05-03 19:27:31,168.544
17,2019-05-03 19:27:33,168.282
18,2019-05-03 19:27:34,170.139
19,2019-05-03 19:27:53,168.013
20,2019-05-03 19:27:54,169.818
21,2019-05-03 19:27:55,170.472
22,2019-05-03 19:28:03,168.270
23,2019-05-03 19:28:03,167.940
24,2019-05-03 19:28:13,169.998
25,2019-05-03 19:28:14,168.132
26,2019-05-03 19:28:15,170.014
27,2019-05-03 19:28:25,170.228
28,2019-05-03 19:28:27,170.239
29,2019-05-03 19:28:28,168.265
30,2019-05-03 19:28:30,168.855
31,2019-05-03 19:28:34,170.161
32,2019-05-03 19:28:35,170.431
33,2019-05-03 19:28:37,168.529
34,2019-05-03 19:28:43,168.492
35,2019-05-03 19:28:57,167.913
36,2019-05-03 19:29:02,170.388
37,2019-05-03 19:29:06,169.934
38,2019-05-03 19:29:07,168.077
39,2019-05-03 19:29:08,169.817
40,2019-05-03 19:29:09,170.293
41,2019-05-03 19:29:15,169.936
42,2019-05-03 19:29:18,169.833
43,2019-05-03 19:29:31,167.896
44,2019-05-03 19:29:33,169.752
45,2019-05-03 19:29:38,169.861
46,2019-05-03 19:29:39,170.207
47,2019-05-03 19:29:46,170.101
48,2019-05-03 19:29:46,168.534
49,2019-05-03 19:29:49,168.281
50,2019-05-03 19:29:52,168.145
51,2019-05-03 19:29:53,168.240
52,2019-05-03 19:29:56,168.447
53,2019-05-03 19:29:59,170.209
54,2019-05-03 19:30:10,170.467
55,2019-05-03 19:30:10,168.202
56,2019-05-03 19:30:15,170.280
57,2019-05-03 19:30:21,169.867
58,2019-05-03 19:30:24,170.423
59,2019-05-03 19:30:37,169.964
60,2019-05-03 19:30:44,170.366
61,2019-05-03 19:30:47,168.406
62,2019-05-03 19:30:50,168.385
63,2019-05-03 19:30:57,168.572
64,2019-05-03 19:30:58,168.090
65,2019-05-03 19:30:58,170.054
66,2019-05-03 19:31:01,168.104
67,2019-05-03 19:31:04,169.775
68,2019-05-03 19:31:19,168.326
69,2019-05-03 19:31:20,169.824
70,2019-05-03 19:31:21,168.317
71,2019-05-03 19:31:27,168.220
72,2019-05-03 19:31:28,168.044
73,2019-05-03 19:31:32,170.054
74,2019-05-03 19:31:33,168.201
75,2019-05-03 19:31:44,170.321
76,2019-05-03 19:31:46,168.557
77,2019-05-03 19:32:05,168.678
78,2019-05-03 19:32:07,170.361
79,2019-05-03 19:32:12,170.382
80,2019-05-03 19:32:17,170.403
81,2019-05-03 19:32:17,168.295
82,2019-05-03 19:32:19,170.025
83,2019-05-03 19:32:23,168.506
84,2019-05-03 19:32:28,169.882
85,2019-05-03 19:32:28,170.048
86,2019-05-03 19:32:32,168.902
87,2019-05-03 19:32:33,168.065
88,2019-05-03 19:35:19,168.297
89,2019-05-03 19:35:24,170.062
90,2019-05-03 19:35:29,170.133
91,2019-05-03 19:35:40,170.511
92,2019-05-03 19:35:44,169.958
