,datetime,rtt
0,2019-05-03 19:26:54,11.371
1,2019-05-03 19:27:01,10.043
2,2019-05-03 19:27:02,6.544
3,2019-05-03 19:27:05,0.925
4,2019-05-03 19:27:07,0.903
5,2019-05-03 19:27:08,26.617
6,2019-05-03 19:27:09,0.890
7,2019-05-03 19:27:10,1.045
8,2019-05-03 19:27:12,0.791
9,2019-05-03 19:27:17,10.408
10,2019-05-03 19:27:20,3.010
11,2019-05-03 19:27:25,1.045
12,2019-05-03 19:27:32,0.911
13,2019-05-03 19:27:35,0.945
14,2019-05-03 19:27:40,20.044
15,2019-05-03 19:27:44,1.073
16,2019-05-03 19:27:48,21.597
17,2019-05-03 19:28:01,1.841
18,2019-05-03 19:28:02,8.115
19,2019-05-03 19:28:02,0.958
20,2019-05-03 19:28:04,0.969
21,2019-05-03 19:28:27,22.862
22,2019-05-03 19:28:30,0.873
23,2019-05-03 19:28:33,0.926
24,2019-05-03 19:28:35,0.974
25,2019-05-03 19:28:36,1.052
26,2019-05-03 19:28:45,0.926
27,2019-05-03 19:28:48,1.025
28,2019-05-03 19:28:52,1.080
29,2019-05-03 19:28:54,0.903
30,2019-05-03 19:28:56,1.115
31,2019-05-03 19:29:04,0.926
32,2019-05-03 19:29:11,3.419
33,2019-05-03 19:29:27,0.910
34,2019-05-03 19:29:28,30.359
35,2019-05-03 19:29:29,9.531
36,2019-05-03 19:29:30,1.040
37,2019-05-03 19:29:30,1.193
38,2019-05-03 19:29:31,5.521
39,2019-05-03 19:29:45,5.077
40,2019-05-03 19:29:49,14.528
41,2019-05-03 19:29:51,5.257
42,2019-05-03 19:29:59,8.633
43,2019-05-03 19:30:00,5.363
44,2019-05-03 19:30:13,3.532
45,2019-05-03 19:30:14,0.854
46,2019-05-03 19:30:27,0.920
47,2019-05-03 19:30:28,0.902
48,2019-05-03 19:30:48,0.847
49,2019-05-03 19:30:52,8.168
50,2019-05-03 19:30:56,16.340
51,2019-05-03 19:31:12,1.730
52,2019-05-03 19:31:16,4.010
53,2019-05-03 19:31:17,19.743
54,2019-05-03 19:31:21,0.999
55,2019-05-03 19:31:25,3.990
56,2019-05-03 19:31:31,0.857
57,2019-05-03 19:31:38,0.857
58,2019-05-03 19:31:41,0.861
59,2019-05-03 19:31:44,0.846
60,2019-05-03 19:31:45,16.923
61,2019-05-03 19:31:46,15.698
62,2019-05-03 19:31:47,22.233
63,2019-05-03 19:31:55,0.941
64,2019-05-03 19:32:20,1.089
65,2019-05-03 19:32:22,8.280
66,2019-05-03 19:32:23,1.253
67,2019-05-03 19:32:29,1.046
68,2019-05-03 19:35:19,5.464
69,2019-05-03 19:35:19,11.793
70,2019-05-03 19:35:20,0.893
71,2019-05-03 19:35:22,0.921
72,2019-05-03 19:35:27,0.945
73,2019-05-03 19:35:29,0.955
74,2019-05-03 19:35:30,0.893
75,2019-05-03 19:35:30,0.930
76,2019-05-03 19:35:31,11.173
77,2019-05-03 19:35:32,0.922
78,2019-05-03 19:35:33,0.857
79,2019-05-03 19:35:37,10.706
80,2019-05-03 19:35:43,0.886
81,2019-05-03 19:35:47,0.948
82,2019-05-03 19:35:50,0.870
83,2019-05-03 19:35:53,0.987
84,2019-05-03 19:35:58,0.967
85,2019-05-03 19:36:01,0.921
86,2019-05-03 19:36:13,3.801
87,2019-05-03 19:36:14,1.183
88,2019-05-03 19:36:16,0.962
89,2019-05-03 19:36:23,0.965
90,2019-05-03 19:36:26,0.967
91,2019-05-03 19:36:43,8.559
92,2019-05-03 19:36:47,1.216
93,2019-05-03 19:36:53,0.874
94,2019-05-03 19:37:06,3.339
95,2019-05-03 19:37:19,0.964
96,2019-05-03 19:37:22,0.926
97,2019-05-03 19:37:26,0.962
98,2019-05-03 19:38:03,1.589
99,2019-05-03 19:38:06,0.948
100,2019-05-03 19:38:11,0.854
101,2019-05-03 19:38:19,1.082
102,2019-05-03 19:38:21,1.623
103,2019-05-03 19:38:22,1.157
104,2019-05-03 19:38:27,8.974
105,2019-05-03 19:38:32,22.878
